Player Name,Clean Name,From,To,Pos,Ht,Wt,Birth Date,Birth Date(TextToColumn),Birth_Year,RetireAge,Colleges,URL,player_id,birthday year,retire age,career length
Mario Kasun,Mario Kasun,2005,2006,C,1-Jul,260,4/5/1980,5/4/1980,1980,26,,https://www.basketball-reference.com/players/k/kasunma01.html,kasunma01,1980,26,1
Mario West,Mario West,2008,2011,G,5-Jun,210,6/19/1984,19/6/1984,1984,27,Georgia Tech,https://www.basketball-reference.com/players/w/westma02.html,westma02,1984,27,3
MarJon Beauchamp,MarJon Beauchamp,2023,2025,G,6-Jun,199,10/12/2000,12/10/2000,2000,25,Yakima Valley Community College,https://www.basketball-reference.com/players/b/beaucma01.html,beaucma01,2000,25,2
Mark Acres,Mark Acres,1988,1993,F-C,11-Jun,220,11/15/1962,15/11/1962,1962,31,Oral Roberts,https://www.basketball-reference.com/players/a/acresma01.html,acresma01,1962,31,5
Pete Myers,Pete Myers,1987,1998,G-F,6-Jun,180,9/15/1963,15/9/1963,1963,35,Little Rock,https://www.basketball-reference.com/players/m/myerspe01.html,myerspe01,1963,35,11
Mark Alarie,Mark Alarie,1987,1991,F,8-Jun,217,12/11/1963,11/12/1963,1963,28,Duke,https://www.basketball-reference.com/players/a/alarima01.html,alarima01,1963,28,4
Mark Baker,Mark Baker,1999,1999,G,1-Jun,175,11/11/1969,11/11/1969,1969,30,Ohio State,https://www.basketball-reference.com/players/b/bakerla01.html,bakerla01,1969,30,0
Phil Jackson*,Phil Jackson,1968,1980,F-C,8-Jun,220,9/17/1945,17/9/1945,1945,35,University of North Dakota,https://www.basketball-reference.com/players/j/jacksph01.html,jacksph01,1945,35,12
Mark Bradtke,Mark Bradtke,1997,1997,C-F,10-Jun,265,9/27/1968,27/9/1968,1968,29,,https://www.basketball-reference.com/players/b/bradtma01.html,bradtma01,1968,29,0
Randy Brown,Randy Brown,1992,2003,G,2-Jun,190,5/22/1968,22/5/1968,1968,35,"Houston, New Mexico State",https://www.basketball-reference.com/players/b/brownra02.html,brownra02,1968,35,11
Mark Crow,Mark Crow,1978,1978,F,7-Jun,210,10/22/1954,22/10/1954,1954,24,Duke,https://www.basketball-reference.com/players/c/crowma01.html,crowma01,1954,24,0
Mark Davis,Mark Davis,1989,1989,F-G,6-Jun,195,6/8/1963,8/6/1963,1963,26,Old Dominion,https://www.basketball-reference.com/players/d/davisma01.html,davisma01,1963,26,0
Mark Davis,Mark Davis,1996,2000,G-F,7-Jun,210,4/26/1973,26/4/1973,1973,27,"Howard College, Texas Tech",https://www.basketball-reference.com/players/d/davisma02.html,davisma02,1973,27,4
Randy Smith,Randy Smith,1972,1983,G-F,3-Jun,180,12/12/1948,12/12/1948,1948,35,Buffalo State,https://www.basketball-reference.com/players/s/smithra01.html,smithra01,1948,35,11
Mark Hendrickson,Mark Hendrickson,1997,2000,F,9-Jun,220,6/23/1974,23/6/1974,1974,26,Washington State,https://www.basketball-reference.com/players/h/hendrma01.html,hendrma01,1974,26,3
Rashard Lewis,Rashard Lewis,1999,2014,F,10-Jun,215,8/8/1979,8/8/1979,1979,35,,https://www.basketball-reference.com/players/l/lewisra02.html,lewisra02,1979,35,15
Mark Jones,Mark Jones,1984,1984,G,1-Jun,175,4/10/1961,10/4/1961,1961,23,St. Bonaventure,https://www.basketball-reference.com/players/j/jonesma02.html,jonesma02,1961,23,0
Mark Jones,Mark Jones,2005,2005,G,6-Jun,215,5/25/1975,25/5/1975,1975,30,"Minnesota, Central Florida",https://www.basketball-reference.com/players/j/jonesma03.html,jonesma03,1975,30,0
Mark Landsberger,Mark Landsberger,1978,1984,F-C,8-Jun,215,5/21/1955,21/5/1955,1955,29,"Minnesota, Arizona State",https://www.basketball-reference.com/players/l/landsma01.html,landsma01,1955,29,6
Mark Macon,Mark Macon,1992,1999,G,5-Jun,185,4/14/1969,14/4/1969,1969,30,Temple,https://www.basketball-reference.com/players/m/maconma01.html,maconma01,1969,30,7
Mark Madsen,Mark Madsen,2001,2009,F-C,9-Jun,240,1/28/1976,28/1/1976,1976,33,Stanford,https://www.basketball-reference.com/players/m/madsema01.html,madsema01,1976,33,8
Mark McNamara,Mark McNamara,1983,1991,C-F,11-Jun,235,6/8/1959,8/6/1959,1959,32,"Santa Clara, California",https://www.basketball-reference.com/players/m/mcnamma01.html,mcnamma01,1959,32,8
Mark Minor,Mark Minor,1973,1973,F,6-Jun,215,5/14/1950,14/5/1950,1950,23,Ohio State,https://www.basketball-reference.com/players/m/minorma01.html,minorma01,1950,23,0
Mark Olberding,Mark Olberding,1976,1987,F,8-Jun,225,4/21/1956,21/4/1956,1956,31,Minnesota,https://www.basketball-reference.com/players/o/olberma01.html,olberma01,1956,31,11
Mark Pope,Mark Pope,1998,2005,F,10-Jun,235,9/11/1972,11/9/1972,1972,33,"Washington, Kentucky",https://www.basketball-reference.com/players/p/popema01.html,popema01,1972,33,7
Raymond Felton,Raymond Felton,2006,2019,G,1-Jun,205,6/26/1984,26/6/1984,1984,35,UNC,https://www.basketball-reference.com/players/f/feltora01.html,feltora01,1984,35,13
Mark Radford,Mark Radford,1982,1983,G,4-Jun,190,7/5/1959,5/7/1959,1959,24,Oregon State,https://www.basketball-reference.com/players/r/radfoma01.html,radfoma01,1959,24,1
Mark Randall,Mark Randall,1992,1995,F,8-Jun,235,9/30/1967,30/9/1967,1967,28,Kansas,https://www.basketball-reference.com/players/r/randama01.html,randama01,1967,28,3
Mark Sibley,Mark Sibley,1974,1974,G,2-Jun,175,11/13/1950,13/11/1950,1950,24,Northwestern,https://www.basketball-reference.com/players/s/siblema01.html,siblema01,1950,24,0
Mark Strickland,Mark Strickland,1995,2003,F,9-Jun,210,7/14/1970,14/7/1970,1970,33,Temple,https://www.basketball-reference.com/players/s/stricma01.html,stricma01,1970,33,8
Mark Wade,Mark Wade,1988,1990,G,11-May,160,10/15/1965,15/10/1965,1965,25,"Oklahoma, UNLV",https://www.basketball-reference.com/players/w/wadema01.html,wadema01,1965,25,2
Reggie Evans,Reggie Evans,2003,2015,F,8-Jun,245,5/18/1980,18/5/1980,1980,35,Iowa,https://www.basketball-reference.com/players/e/evansre01.html,evansre01,1980,35,12
Mark Williams,Mark Williams,2023,2025,C,Jul-00,241,12/16/2001,16/12/2001,2001,24,Duke,https://www.basketball-reference.com/players/w/willima07.html,willima07,2001,24,2
Mark Workman,Mark Workman,1953,1954,F-C,9-Jun,215,3/10/1930,10/3/1930,1930,24,West Virginia,https://www.basketball-reference.com/players/w/workmma01.html,workmma01,1930,24,1
Markel Brown,Markel Brown,2015,2018,G,3-Jun,190,1/29/1992,29/1/1992,1992,26,Oklahoma State,https://www.basketball-reference.com/players/b/brownma02.html,brownma02,1992,26,3
Markelle Fultz,Markelle Fultz,2018,2024,G,4-Jun,209,5/29/1998,29/5/1998,1998,26,Washington,https://www.basketball-reference.com/players/f/fultzma01.html,fultzma01,1998,26,6
Reggie Jackson,Reggie Jackson,2012,2025,G,2-Jun,208,4/16/1990,16/4/1990,1990,35,Boston College,https://www.basketball-reference.com/players/j/jacksre01.html,jacksre01,1990,35,13
Marko Gudurić,Marko Gudurić,2020,2020,G,6-Jun,201,3/8/1995,8/3/1995,1995,25,,https://www.basketball-reference.com/players/g/gudurma01.html,gudurma01,1995,25,0
Marko Jarić,Marko Jarić,2003,2009,G,7-Jun,198,10/12/1978,12/10/1978,1978,31,,https://www.basketball-reference.com/players/j/jaricma01.html,jaricma01,1978,31,6
Marko Milič,Marko Milič,1998,1999,G-F,6-Jun,235,5/7/1977,7/5/1977,1977,22,,https://www.basketball-reference.com/players/m/milicma01.html,milicma01,1977,22,1
Marko Simonovic,Marko Simonovic,2022,2023,C,11-Jun,216,10/15/1999,15/10/1999,1999,24,,https://www.basketball-reference.com/players/s/simonma01.html,simonma01,1999,24,1
Markquis Nowell,Markquis Nowell,2024,2024,G,8-May,160,12/25/1999,25/12/1999,1999,25,"Little Rock, Kansas State",https://www.basketball-reference.com/players/n/nowelma01.html,nowelma01,1999,25,0
Markus Howard,Markus Howard,2021,2022,G,10-May,175,3/3/1999,3/3/1999,1999,23,Marquette,https://www.basketball-reference.com/players/h/howarma02.html,howarma02,1999,23,1
Marlon Garnett,Marlon Garnett,1999,1999,G,2-Jun,186,7/3/1975,3/7/1975,1975,24,Santa Clara,https://www.basketball-reference.com/players/g/garnema01.html,garnema01,1975,24,0
Marlon Maxey,Marlon Maxey,1993,1994,F,8-Jun,250,2/19/1969,19/2/1969,1969,25,"Minnesota, Texas-El Paso",https://www.basketball-reference.com/players/m/maxeyma01.html,maxeyma01,1969,25,1
Marlon Redmond,Marlon Redmond,1979,1980,G,6-Jun,188,4/15/1955,15/4/1955,1955,25,San Francisco,https://www.basketball-reference.com/players/r/redmoma01.html,redmoma01,1955,25,1
Marques Bolden,Marques Bolden,2020,2024,C,10-Jun,249,4/17/1998,17/4/1998,1998,26,Duke,https://www.basketball-reference.com/players/b/boldema01.html,boldema01,1998,26,4
Marques Bragg,Marques Bragg,1996,1996,F,8-Jun,230,3/24/1970,24/3/1970,1970,26,Providence,https://www.basketball-reference.com/players/b/braggma01.html,braggma01,1970,26,0
Richard Hamilton,Richard Hamilton,2000,2013,G-F,6-Jun,185,2/14/1978,14/2/1978,1978,35,UConn,https://www.basketball-reference.com/players/h/hamilri01.html,hamilri01,1978,35,13
Marquese Chriss,Marquese Chriss,2017,2022,F,9-Jun,240,7/2/1997,2/7/1997,1997,25,Washington,https://www.basketball-reference.com/players/c/chrisma01.html,chrisma01,1997,25,5
Marquis Daniels,Marquis Daniels,2004,2013,G-F,6-Jun,200,1/7/1981,7/1/1981,1981,32,Auburn,https://www.basketball-reference.com/players/d/daniema01.html,daniema01,1981,32,9
Marquis Teague,Marquis Teague,2013,2018,G,2-Jun,189,2/28/1993,28/2/1993,1993,25,Kentucky,https://www.basketball-reference.com/players/t/teaguma01.html,teaguma01,1993,25,5
Marreese Speights,Marreese Speights,2009,2018,C-F,10-Jun,255,8/4/1987,4/8/1987,1987,31,Florida,https://www.basketball-reference.com/players/s/speigma01.html,speigma01,1987,31,9
Marshall Hawkins,Marshall Hawkins,1950,1950,F,3-Jun,205,8/3/1924,3/8/1924,1924,26,Tennessee,https://www.basketball-reference.com/players/h/hawkima01.html,hawkima01,1924,26,0
Marshall Plumlee,Marshall Plumlee,2017,2018,C,Jul-00,250,7/14/1992,14/7/1992,1992,26,Duke,https://www.basketball-reference.com/players/p/plumlma02.html,plumlma02,1992,26,1
Marshall Rogers,Marshall Rogers,1977,1977,G,1-Jun,190,8/27/1953,27/8/1953,1953,24,University of Texas Rio Grande Valley,https://www.basketball-reference.com/players/r/rogerma01.html,rogerma01,1953,24,0
MarShon Brooks,MarShon Brooks,2012,2019,G-F,5-Jun,200,1/26/1989,26/1/1989,1989,30,Providence,https://www.basketball-reference.com/players/b/brookma01.html,brookma01,1989,30,7
Martell Webster,Martell Webster,2006,2015,G-F,7-Jun,230,12/4/1986,4/12/1986,1986,29,,https://www.basketball-reference.com/players/w/webstma02.html,webstma02,1986,29,9
Martin Lewis,Martin Lewis,1996,1997,F,5-Jun,210,4/28/1975,28/4/1975,1975,22,"Butler County Community College, Seward County Community College",https://www.basketball-reference.com/players/l/lewisma01.html,lewisma01,1975,22,1
Martin Müürsepp,Martin Müürsepp,1997,1998,F,9-Jun,235,9/26/1974,26/9/1974,1974,24,,https://www.basketball-reference.com/players/m/muursma01.html,muursma01,1974,24,1
Martin Nessley,Martin Nessley,1988,1988,C,2-Jul,260,2/16/1965,16/2/1965,1965,23,Duke,https://www.basketball-reference.com/players/n/nesslma01.html,nesslma01,1965,23,0
Marty Byrnes,Marty Byrnes,1979,1983,F,7-Jun,215,4/30/1956,30/4/1956,1956,27,Syracuse,https://www.basketball-reference.com/players/b/byrnema01.html,byrnema01,1956,27,4
Marty Conlon,Marty Conlon,1992,2000,F-C,10-Jun,224,1/19/1968,19/1/1968,1968,32,Providence,https://www.basketball-reference.com/players/c/conloma01.html,conloma01,1968,32,8
Marty Passaglia,Marty Passaglia,1947,1949,G,1-Jun,170,4/22/1919,22/4/1919,1919,30,Santa Clara,https://www.basketball-reference.com/players/p/passama01.html,passama01,1919,30,2
Martynas Andriuškevičius,Martynas Andriuškevičius,2006,2006,C,2-Jul,240,3/12/1986,12/3/1986,1986,20,,https://www.basketball-reference.com/players/a/andrima01.html,andrima01,1986,20,0
Marv Roberts,Marv Roberts,1972,1977,F-C,8-Jun,200,1/29/1950,29/1/1950,1950,27,Utah State University,https://www.basketball-reference.com/players/r/roberma01.html,roberma01,1950,27,5
Marv Schatzman,Marv Schatzman,1950,1950,F,5-Jun,200,2/18/1927,18/2/1927,1927,23,Saint Louis,https://www.basketball-reference.com/players/s/schatma01.html,schatma01,1927,23,0
Marv Winkler,Marv Winkler,1971,1972,G,1-Jun,164,2/18/1948,18/2/1948,1948,24,Louisiana,https://www.basketball-reference.com/players/w/winklma01.html,winklma01,1948,24,1
Marvin Bagley III,Marvin Bagley III,2019,2025,F-C,10-Jun,235,3/14/1999,14/3/1999,1999,26,Duke,https://www.basketball-reference.com/players/b/baglema01.html,baglema01,1999,26,6
Marvin Barnes,Marvin Barnes,1975,1980,F-C,8-Jun,210,7/27/1952,27/7/1952,1952,28,Providence,https://www.basketball-reference.com/players/b/barnema01.html,barnema01,1952,28,5
Rick Fox,Rick Fox,1992,2004,F-G,7-Jun,230,7/24/1969,24/7/1969,1969,35,UNC,https://www.basketball-reference.com/players/f/foxri01.html,foxri01,1969,35,12
Robert Pack,Robert Pack,1992,2004,G,2-Jun,180,2/3/1969,3/2/1969,1969,35,USC,https://www.basketball-reference.com/players/p/packro01.html,packro01,1969,35,12
Mason Jones,Mason Jones,2021,2025,G,4-Jun,200,7/21/1998,21/7/1998,1998,27,"Connors State College, Arkansas",https://www.basketball-reference.com/players/j/jonesma05.html,jonesma05,1998,27,4
Rod Higgins,Rod Higgins,1983,1995,F,7-Jun,200,1/31/1960,31/1/1960,1960,35,Fresno State,https://www.basketball-reference.com/players/h/higgiro01.html,higgiro01,1960,35,12
Matas Buzelis,Matas Buzelis,2025,2025,F,10-Jun,209,10/13/2004,13/10/2004,2004,21,,https://www.basketball-reference.com/players/b/buzelma01.html,buzelma01,2004,21,0
Mateen Cleaves,Mateen Cleaves,2001,2006,G,2-Jun,205,9/7/1977,7/9/1977,1977,29,Michigan State,https://www.basketball-reference.com/players/c/cleavma01.html,cleavma01,1977,29,5
Matisse Thybulle,Matisse Thybulle,2020,2024,G,5-Jun,201,3/4/1997,4/3/1997,1997,27,Washington,https://www.basketball-reference.com/players/t/thybuma01.html,thybuma01,1997,27,4
Matt Aitch,Matt Aitch,1968,1968,F,7-Jun,230,9/21/1944,21/9/1944,1944,24,"Moberly Area Community College, Michigan State",https://www.basketball-reference.com/players/a/aitchma01.html,aitchma01,1944,24,0
Rolando Blackman,Rolando Blackman,1982,1994,G,6-Jun,190,2/26/1959,26/2/1959,1959,35,Kansas State,https://www.basketball-reference.com/players/b/blackro01.html,blackro01,1959,35,12
Ron Boone,Ron Boone,1969,1981,G-F,2-Jun,200,9/6/1946,6/9/1946,1946,35,"Iowa Western Community College, Clarinda Campus, Idaho State University",https://www.basketball-reference.com/players/b/boonero01.html,boonero01,1946,35,12
Ryan Bowen,Ryan Bowen,2000,2010,F,7-Jun,215,11/20/1975,20/11/1975,1975,35,Iowa,https://www.basketball-reference.com/players/b/bowenry01.html,bowenry01,1975,35,10
Matt Carroll,Matt Carroll,2004,2013,G,6-Jun,212,8/28/1980,28/8/1980,1980,33,Notre Dame,https://www.basketball-reference.com/players/c/carroma01.html,carroma01,1980,33,9
Matt Costello,Matt Costello,2018,2018,F,9-Jun,245,8/5/1993,5/8/1993,1993,25,Michigan State,https://www.basketball-reference.com/players/c/costema01.html,costema01,1993,25,0
Matt Fish,Matt Fish,1995,1997,C,11-Jun,235,11/18/1969,18/11/1969,1969,28,UNC Wilmington,https://www.basketball-reference.com/players/f/fishma01.html,fishma01,1969,28,2
Matt Freije,Matt Freije,2005,2007,F,10-Jun,240,10/2/1981,2/10/1981,1981,26,Vanderbilt,https://www.basketball-reference.com/players/f/freijma01.html,freijma01,1981,26,2
Matt Geiger,Matt Geiger,1993,2002,C,Jul-00,243,9/10/1969,10/9/1969,1969,33,"Auburn, Georgia Tech",https://www.basketball-reference.com/players/g/geigema01.html,geigema01,1969,33,9
Matt Guokas,Matt Guokas,1947,1947,F,3-Jun,195,11/11/1915,11/11/1915,1915,32,Saint Joseph's,https://www.basketball-reference.com/players/g/guokama01.html,guokama01,1915,32,0
Matt Guokas,Matt Guokas,1967,1976,G-F,5-Jun,175,2/25/1944,25/2/1944,1944,32,Saint Joseph's,https://www.basketball-reference.com/players/g/guokama02.html,guokama02,1944,32,9
Matt Harpring,Matt Harpring,1999,2009,F,7-Jun,231,5/31/1976,31/5/1976,1976,33,Georgia Tech,https://www.basketball-reference.com/players/h/harprma01.html,harprma01,1976,33,10
Matt Maloney,Matt Maloney,1997,2003,G,3-Jun,192,12/6/1971,6/12/1971,1971,32,"Vanderbilt, Penn",https://www.basketball-reference.com/players/m/malonma01.html,malonma01,1971,32,6
Matt Mazza,Matt Mazza,1950,1950,F,3-Jun,210,9/23/1923,23/9/1923,1923,27,Michigan State,https://www.basketball-reference.com/players/m/mazzama01.html,mazzama01,1923,27,0
Matt Mooney,Matt Mooney,2020,2022,G,3-Jun,199,2/7/1996,7/2/1996,1996,26,"Air Force, South Dakota, Texas Tech",https://www.basketball-reference.com/players/m/moonema01.html,moonema01,1996,26,2
Matt Othick,Matt Othick,1993,1993,G,2-Jun,165,3/16/1969,16/3/1969,1969,24,Arizona,https://www.basketball-reference.com/players/o/othicma01.html,othicma01,1969,24,0
Matt Ryan,Matt Ryan,2022,2025,F,6-Jun,215,4/17/1997,17/4/1997,1997,28,"Notre Dame, Vanderbilt, Chattanooga",https://www.basketball-reference.com/players/r/ryanma01.html,ryanma01,1997,28,3
Matt Steigenga,Matt Steigenga,1997,1997,F,7-Jun,225,3/27/1970,27/3/1970,1970,27,Michigan State,https://www.basketball-reference.com/players/s/steigma01.html,steigma01,1970,27,0
Matt Thomas,Matt Thomas,2020,2022,G,4-Jun,190,8/4/1994,4/8/1994,1994,28,Iowa State,https://www.basketball-reference.com/players/t/thomama02.html,thomama02,1994,28,2
Matt Walsh,Matt Walsh,2006,2006,G-F,6-Jun,205,12/2/1982,2/12/1982,1982,24,Florida,https://www.basketball-reference.com/players/w/walshma01.html,walshma01,1982,24,0
Matt Wenstrom,Matt Wenstrom,1994,1994,C,1-Jul,250,11/4/1970,4/11/1970,1970,24,UNC,https://www.basketball-reference.com/players/w/wenstma01.html,wenstma01,1970,24,0
Matt Williams,Matt Williams,2018,2018,G,5-Jun,210,10/14/1993,14/10/1993,1993,25,Central Florida,https://www.basketball-reference.com/players/w/willima05.html,willima05,1993,25,0
Matt Zunic,Matt Zunic,1949,1949,G-F,3-Jun,195,12/19/1919,19/12/1919,1919,30,George Washington,https://www.basketball-reference.com/players/z/zunicma01.html,zunicma01,1919,30,0
Matthew Dellavedova,Matthew Dellavedova,2014,2023,G,3-Jun,200,9/8/1990,8/9/1990,1990,33,Saint Mary's,https://www.basketball-reference.com/players/d/dellama01.html,dellama01,1990,33,9
Matthew Hurt,Matthew Hurt,2024,2024,F,9-Jun,235,4/20/2000,20/4/2000,2000,24,Duke,https://www.basketball-reference.com/players/h/hurtma01.html,hurtma01,2000,24,0
Maurice Ager,Maurice Ager,2007,2011,G,5-Jun,202,2/9/1984,9/2/1984,1984,27,Michigan State,https://www.basketball-reference.com/players/a/agerma01.html,agerma01,1984,27,4
Maurice Baker,Maurice Baker,2005,2005,G,1-Jun,175,7/28/1979,28/7/1979,1979,26,Oklahoma State,https://www.basketball-reference.com/players/b/bakerma01.html,bakerma01,1979,26,0
Maurice Carter,Maurice Carter,2004,2004,G,5-Jun,210,10/12/1976,12/10/1976,1976,28,LSU,https://www.basketball-reference.com/players/c/cartema01.html,cartema01,1976,28,0
Sam Lacey,Sam Lacey,1971,1983,C,10-Jun,235,3/28/1948,28/3/1948,1948,35,New Mexico State,https://www.basketball-reference.com/players/l/laceysa01.html,laceysa01,1948,35,12
Scott Wedman,Scott Wedman,1975,1987,F-G,7-Jun,215,7/29/1952,29/7/1952,1952,35,Colorado,https://www.basketball-reference.com/players/w/wedmasc01.html,wedmasc01,1952,35,12
Maurice Harkless,Maurice Harkless,2013,2022,F-G,7-Jun,220,5/11/1993,11/5/1993,1993,29,St. John's,https://www.basketball-reference.com/players/h/harklma01.html,harklma01,1993,29,9
Maurice King,Maurice King,1960,1963,G,2-Jun,195,3/12/1935,12/3/1935,1935,28,Kansas,https://www.basketball-reference.com/players/k/kingma01.html,kingma01,1935,28,3
Sean Rooks,Sean Rooks,1993,2004,C,10-Jun,250,9/9/1969,9/9/1969,1969,35,Arizona,https://www.basketball-reference.com/players/r/rooksse01.html,rooksse01,1969,35,11
Maurice Martin,Maurice Martin,1987,1988,F-G,6-Jun,200,7/2/1964,2/7/1964,1964,24,Saint Joseph's,https://www.basketball-reference.com/players/m/martima01.html,martima01,1964,24,1
Maurice McHartley,Maurice McHartley,1968,1970,G-F,3-Jun,185,8/1/1942,1/8/1942,1942,28,North Carolina A&T,https://www.basketball-reference.com/players/m/mcharma01.html,mcharma01,1942,28,2
Maurice Ndour,Maurice Ndour,2017,2017,F,9-Jun,200,6/18/1992,18/6/1992,1992,25,Ohio University,https://www.basketball-reference.com/players/n/ndourma01.html,ndourma01,1992,25,0
Maurice Stokes*,Maurice Stokes,1956,1958,F-C,7-Jun,232,6/17/1933,17/6/1933,1933,25,Saint Francis University,https://www.basketball-reference.com/players/s/stokema01.html,stokema01,1933,25,2
Maurice Taylor,Maurice Taylor,1998,2007,F,9-Jun,260,10/30/1976,30/10/1976,1976,31,"Michigan, LSU",https://www.basketball-reference.com/players/t/tayloma01.html,tayloma01,1976,31,9
Max Christie,Max Christie,2023,2025,G,6-Jun,190,2/10/2003,10/2/2003,2003,22,Michigan State,https://www.basketball-reference.com/players/c/chrisma02.html,chrisma02,2003,22,2
